#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 19:30:51
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 19:40:04 ::1 GET /installation/index.php tmpl=body&view=summary 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 96
2016-02-06 19:40:08 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 81
2016-02-06 19:40:08 ::1 GET /installation/index.php tmpl=body&view=install 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 68
2016-02-06 19:40:08 ::1 POST /installation/index.php task=InstallDatabase_remove 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 212
2016-02-06 19:40:08 ::1 POST /installation/index.php task=InstallDatabase 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 519
2016-02-06 19:40:08 ::1 GET /installation/index.php tmpl=body&view=database 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 146
2016-02-06 19:40:52 ::1 GET /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 166
2016-02-06 19:43:30 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 85
2016-02-06 19:43:30 ::1 GET /installation/index.php tmpl=body&view=ftp 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 85
2016-02-06 19:43:33 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 49
2016-02-06 19:43:33 ::1 GET /installation/index.php tmpl=body&view=summary 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 117
2016-02-06 19:43:35 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 66
